draw_number,draw_date,round,tier,category,winners,prize_per_winner
3051,2025-03-19,1,5,Match 3,82278,30.0
3051,2025-03-19,1,6,Match 2,756922,0.0
3052,2025-03-22,1,1,Match 6,1,11772176.0
3052,2025-03-22,1,2,Match 5 plus Bonus,1,1000000.0
3052,2025-03-22,1,3,Match 5,83,1750.0
3052,2025-03-22,1,4,Match 4,4702,140.0
3052,2025-03-22,1,5,Match 3,117616,30.0
3052,2025-03-22,1,6,Match 2,1263748,0.0
3053,2025-03-26,1,1,Match 6,0,2000000.0
3053,2025-03-26,1,2,Match 5 plus Bonus,1,1000000.0
3053,2025-03-26,1,3,Match 5,28,1750.0
3053,2025-03-26,1,4,Match 4,1915,140.0
3053,2025-03-26,1,5,Match 3,49535,30.0
3053,2025-03-26,1,6,Match 2,535783,0.0
3054,2025-03-29,1,1,Match 6,0,4012978.0
3054,2025-03-29,1,2,Match 5 plus Bonus,1,1000000.0
3054,2025-03-29,1,3,Match 5,78,1750.0
3054,2025-03-29,1,4,Match 4,4467,140.0
3054,2025-03-29,1,5,Match 3,110610,30.0
3054,2025-03-29,1,6,Match 2,1034804,0.0
3055,2025-04-02,1,1,Match 6,0,5297193.0
3055,2025-04-02,1,2,Match 5 plus Bonus,1,1000000.0
3055,2025-04-02,1,3,Match 5,41,1750.0
3055,2025-04-02,1,4,Match 4,2492,140.0
3055,2025-04-02,1,5,Match 3,58553,30.0
3055,2025-04-02,1,6,Match 2,595402,0.0
3056,2025-04-05,1,1,Match 6,1,7335269.0
3056,2025-04-05,1,2,Match 5 plus Bonus,0,1000000.0
3056,2025-04-05,1,3,Match 5,36,1750.0
3056,2025-04-05,1,4,Match 4,2967,140.0
3056,2025-04-05,1,5,Match 3,74326,30.0
3056,2025-04-05,1,6,Match 2,800868,0.0
3057,2025-04-09,1,1,Match 6,0,2000000.0
3057,2025-04-09,1,2,Match 5 plus Bonus,0,1000000.0
3057,2025-04-09,1,3,Match 5,44,1750.0
3057,2025-04-09,1,4,Match 4,3131,140.0
3057,2025-04-09,1,5,Match 3,69526,30.0
3057,2025-04-09,1,6,Match 2,627826,0.0
3058,2025-04-12,1,1,Match 6,0,3926411.0
3058,2025-04-12,1,2,Match 5 plus Bonus,0,1000000.0
3058,2025-04-12,1,3,Match 5,54,1750.0
3058,2025-04-12,1,4,Match 4,4302,140.0
3058,2025-04-12,1,5,Match 3,104697,30.0
3058,2025-04-12,1,6,Match 2,995940,0.0
3059,2025-04-16,1,1,Match 6,1,5208504.0
3059,2025-04-16,1,2,Match 5 plus Bonus,0,1000000.0
3059,2025-04-16,1,3,Match 5,29,1750.0
3059,2025-04-16,1,4,Match 4,2077,140.0
3059,2025-04-16,1,5,Match 3,48090,30.0
3059,2025-04-16,1,6,Match 2,500573,0.0
3060,2025-04-19,1,1,Match 6,0,15000000.0
3060,2025-04-19,1,2,Match 5 plus Bonus,3,10000001066291.0
3060,2025-04-19,1,3,Match 5,119,17504535.0
3060,2025-04-19,1,4,Match 4,9031,140191.0
3060,2025-04-19,1,5,Match 3,197645,3058.0
3060,2025-04-19,1,6,Match 2,1674165,5.0
3061,2025-04-23,1,1,Match 6,0,2000000.0
3061,2025-04-23,1,2,Match 5 plus Bonus,0,1000000.0
3061,2025-04-23,1,3,Match 5,33,1750.0
3061,2025-04-23,1,4,Match 4,3065,140.0
3061,2025-04-23,1,5,Match 3,72228,30.0
3061,2025-04-23,1,6,Match 2,679241,0.0
3062,2025-04-26,1,1,Match 6,1,3989857.0
3062,2025-04-26,1,2,Match 5 plus Bonus,1,1000000.0
3062,2025-04-26,1,3,Match 5,60,1750.0
3062,2025-04-26,1,4,Match 4,4575,140.0
3062,2025-04-26,1,5,Match 3,117090,30.0
3062,2025-04-26,1,6,Match 2,1113948,0.0
3063,2025-04-30,1,1,Match 6,0,2000000.0
3063,2025-04-30,1,2,Match 5 plus Bonus,0,1000000.0
3063,2025-04-30,1,3,Match 5,17,1750.0
3063,2025-04-30,1,4,Match 4,2290,140.0
3063,2025-04-30,1,5,Match 3,58177,30.0
3063,2025-04-30,1,6,Match 2,571193,0.0
3064,2025-05-03,1,1,Match 6,0,3951589.0
3064,2025-05-03,1,2,Match 5 plus Bonus,3,1000000.0
3064,2025-05-03,1,3,Match 5,73,1750.0
3064,2025-05-03,1,4,Match 4,5062,140.0
3064,2025-05-03,1,5,Match 3,111140,30.0
3064,2025-05-03,1,6,Match 2,1016164,0.0
3065,2025-05-07,1,1,Match 6,0,5216859.0
3065,2025-05-07,1,2,Match 5 plus Bonus,1,1000000.0
3065,2025-05-07,1,3,Match 5,57,1750.0
3065,2025-05-07,1,4,Match 4,4022,140.0
3065,2025-05-07,1,5,Match 3,85374,30.0
3065,2025-05-07,1,6,Match 2,721351,0.0
3066,2025-05-10,1,1,Match 6,0,7285879.0
3066,2025-05-10,1,2,Match 5 plus Bonus,1,1000000.0
3066,2025-05-10,1,3,Match 5,70,1750.0
3066,2025-05-10,1,4,Match 4,5133,140.0
3066,2025-05-10,1,5,Match 3,125710,30.0
3066,2025-05-10,1,6,Match 2,1147829,0.0
3067,2025-05-14,1,1,Match 6,0,8729961.0
3067,2025-05-14,1,2,Match 5 plus Bonus,1,1000000.0
3067,2025-05-14,1,3,Match 5,36,1750.0
3067,2025-05-14,1,4,Match 4,2673,140.0
3067,2025-05-14,1,5,Match 3,63180,30.0
3067,2025-05-14,1,6,Match 2,638663,0.0
3068,2025-05-17,1,1,Match 6,0,11343776.0
3068,2025-05-17,1,2,Match 5 plus Bonus,1,10000001165535.0
3068,2025-05-17,1,3,Match 5,59,17506426.0
3068,2025-05-17,1,4,Match 4,4826,140220.0
3068,2025-05-17,1,5,Match 3,116035,3070.0
3068,2025-05-17,1,6,Match 2,1165187,5.0
3069,2025-05-21,1,1,Match 6,2,1000000.0
3069,2025-05-21,1,2,Match 5 plus Bonus,4,1000000.0
3069,2025-05-21,1,3,Match 5,71,1750.0
3069,2025-05-21,1,4,Match 4,4571,140.0
3069,2025-05-21,1,5,Match 3,89286,30.0
3069,2025-05-21,1,6,Match 2,706097,0.0
3070,2025-05-24,1,1,Match 6,1,3800000.0
3070,2025-05-24,1,2,Match 5 plus Bonus,4,1000000.0
3070,2025-05-24,1,3,Match 5,88,1750.0
3070,2025-05-24,1,4,Match 4,6025,140.0
3070,2025-05-24,1,5,Match 3,128467,30.0
3070,2025-05-24,1,6,Match 2,1109968,0.0
3071,2025-05-28,1,1,Match 6,0,2000000.0
3071,2025-05-28,1,2,Match 5 plus Bonus,0,1000000.0
3071,2025-05-28,1,3,Match 5,34,1750.0
3071,2025-05-28,1,4,Match 4,2150,140.0
3071,2025-05-28,1,5,Match 3,56616,30.0
3071,2025-05-28,1,6,Match 2,575631,0.0
3072,2025-05-31,1,1,Match 6,1,3966543.0
3072,2025-05-31,1,2,Match 5 plus Bonus,3,1000000.0
3072,2025-05-31,1,3,Match 5,131,1750.0
3072,2025-05-31,1,4,Match 4,8886,140.0
3072,2025-05-31,1,5,Match 3,162042,30.0
3072,2025-05-31,1,6,Match 2,1249922,0.0
3073,2025-06-04,1,1,Match 6,0,2000000.0
3073,2025-06-04,1,2,Match 5 plus Bonus,2,1000000.0
3073,2025-06-04,1,3,Match 5,41,1750.0
3073,2025-06-04,1,4,Match 4,2850,140.0
3073,2025-06-04,1,5,Match 3,66646,30.0
3073,2025-06-04,1,6,Match 2,634075,0.0
3074,2025-06-07,1,1,Match 6,1,4003513.0
3074,2025-06-07,1,2,Match 5 plus Bonus,0,1000000.0
3074,2025-06-07,1,3,Match 5,84,1750.0
3074,2025-06-07,1,4,Match 4,6180,140.0
3074,2025-06-07,1,5,Match 3,132884,30.0
3074,2025-06-07,1,6,Match 2,1138044,0.0
3075,2025-06-11,1,1,Match 6,0,2000000.0
3075,2025-06-11,1,2,Match 5 plus Bonus,1,1000000.0
3075,2025-06-11,1,3,Match 5,36,1750.0
3075,2025-06-11,1,4,Match 4,2413,140.0
3075,2025-06-11,1,5,Match 3,56528,30.0
3075,2025-06-11,1,6,Match 2,563992,0.0
3076,2025-06-14,1,1,Match 6,0,3967860.0
3076,2025-06-14,1,2,Match 5 plus Bonus,1,1000000.0
3076,2025-06-14,1,3,Match 5,41,1750.0
3076,2025-06-14,1,4,Match 4,3753,140.0
3076,2025-06-14,1,5,Match 3,88524,30.0
3076,2025-06-14,1,6,Match 2,892787,0.0
3077,2025-06-18,1,1,Match 6,1,5259007.0
3077,2025-06-18,1,2,Match 5 plus Bonus,0,1000000.0
3077,2025-06-18,1,3,Match 5,61,1750.0
3077,2025-06-18,1,4,Match 4,3241,140.0
3077,2025-06-18,1,5,Match 3,73308,30.0
3077,2025-06-18,1,6,Match 2,678793,0.0
3078,2025-06-21,1,1,Match 6,0,3800000.0
3078,2025-06-21,1,2,Match 5 plus Bonus,0,1000000.0
3078,2025-06-21,1,3,Match 5,63,1750.0
3078,2025-06-21,1,4,Match 4,6020,140.0
3078,2025-06-21,1,5,Match 3,128179,30.0
3078,2025-06-21,1,6,Match 2,1083864,0.0
3079,2025-06-25,1,1,Match 6,0,5080097.0
3079,2025-06-25,1,2,Match 5 plus Bonus,1,1000000.0
3079,2025-06-25,1,3,Match 5,32,1750.0
3079,2025-06-25,1,4,Match 4,2407,140.0
3079,2025-06-25,1,5,Match 3,60207,30.0
3079,2025-06-25,1,6,Match 2,602243,0.0
3080,2025-06-28,1,1,Match 6,0,7088541.0
3080,2025-06-28,1,2,Match 5 plus Bonus,3,1000000.0
3080,2025-06-28,1,3,Match 5,75,1750.0
3080,2025-06-28,1,4,Match 4,4716,140.0
3080,2025-06-28,1,5,Match 3,109271,30.0
3080,2025-06-28,1,6,Match 2,1033420,0.0
3081,2025-07-02,1,1,Match 6,1,8434748.0
3081,2025-07-02,1,2,Match 5 plus Bonus,2,1000000.0
3081,2025-07-02,1,3,Match 5,20,1750.0
3081,2025-07-02,1,4,Match 4,2062,140.0
3081,2025-07-02,1,5,Match 3,50889,30.0
3081,2025-07-02,1,6,Match 2,557103,0.0
3082,2025-07-05,1,1,Match 6,0,15000000.0
3082,2025-07-05,1,2,Match 5 plus Bonus,6,10000001036946.0
3082,2025-07-05,1,3,Match 5,137,17504446.0
3082,2025-07-05,1,4,Match 4,7834,140206.0
3082,2025-07-05,1,5,Match 3,172560,3066.0
3082,2025-07-05,1,6,Match 2,1522131,5.0
3083,2025-07-09,1,1,Match 6,0,2000000.0
3083,2025-07-09,1,2,Match 5 plus Bonus,0,1000000.0
3083,2025-07-09,1,3,Match 5,28,1750.0
3083,2025-07-09,1,4,Match 4,2504,140.0
3083,2025-07-09,1,5,Match 3,63993,30.0
3083,2025-07-09,1,6,Match 2,622241,0.0
3084,2025-07-12,1,1,Match 6,0,3925025.0
3084,2025-07-12,1,2,Match 5 plus Bonus,0,1000000.0
3084,2025-07-12,1,3,Match 5,66,1750.0
3084,2025-07-12,1,4,Match 4,5301,140.0
3084,2025-07-12,1,5,Match 3,119854,30.0
3084,2025-07-12,1,6,Match 2,1052519,0.0
3085,2025-07-16,1,1,Match 6,0,5218941.0
3085,2025-07-16,1,2,Match 5 plus Bonus,0,1000000.0
3085,2025-07-16,1,3,Match 5,49,1750.0
3085,2025-07-16,1,4,Match 4,3899,140.0
3085,2025-07-16,1,5,Match 3,81664,30.0
3085,2025-07-16,1,6,Match 2,723294,0.0
3086,2025-07-19,1,1,Match 6,0,7298768.0
3086,2025-07-19,1,2,Match 5 plus Bonus,1,1000000.0
3086,2025-07-19,1,3,Match 5,85,1750.0
3086,2025-07-19,1,4,Match 4,6338,140.0
3086,2025-07-19,1,5,Match 3,140362,30.0
3086,2025-07-19,1,6,Match 2,1216712,0.0
3087,2025-07-23,1,1,Match 6,0,8735166.0
3087,2025-07-23,1,2,Match 5 plus Bonus,2,1000000.0
3087,2025-07-23,1,3,Match 5,144,1750.0
3087,2025-07-23,1,4,Match 4,7509,140.0
3087,2025-07-23,1,5,Match 3,128839,30.0
3087,2025-07-23,1,6,Match 2,926185,0.0
3088,2025-07-26,1,1,Match 6,0,11438016.0
3088,2025-07-26,1,2,Match 5 plus Bonus,4,10000001031924.0
3088,2025-07-26,1,3,Match 5,87,17504196.0
3088,2025-07-26,1,4,Match 4,6225,140187.0
3088,2025-07-26,1,5,Match 3,151215,3053.0
3088,2025-07-26,1,6,Match 2,1436295,5.0
3089,2025-07-30,1,1,Match 6,0,2000000.0
3089,2025-07-30,1,2,Match 5 plus Bonus,1,1000000.0
3089,2025-07-30,1,3,Match 5,154,1750.0
3089,2025-07-30,1,4,Match 4,7586,140.0
3089,2025-07-30,1,5,Match 3,120822,30.0
3089,2025-07-30,1,6,Match 2,841224,0.0
3090,2025-08-02,1,1,Match 6,0,4007837.0
3090,2025-08-02,1,2,Match 5 plus Bonus,1,1000000.0
3090,2025-08-02,1,3,Match 5,100,1750.0
3090,2025-08-02,1,4,Match 4,5886,140.0
3090,2025-08-02,1,5,Match 3,126578,30.0
3090,2025-08-02,1,6,Match 2,1093023,0.0
3091,2025-08-06,1,1,Match 6,0,5302085.0
3091,2025-08-06,1,2,Match 5 plus Bonus,0,1000000.0
3091,2025-08-06,1,3,Match 5,53,1750.0
3091,2025-08-06,1,4,Match 4,3559,140.0
3091,2025-08-06,1,5,Match 3,79569,30.0
3091,2025-08-06,1,6,Match 2,715224,0.0
3092,2025-08-09,1,1,Match 6,1,7394521.0
3092,2025-08-09,1,2,Match 5 plus Bonus,0,1000000.0
3092,2025-08-09,1,3,Match 5,39,1750.0
3092,2025-08-09,1,4,Match 4,4499,140.0
3092,2025-08-09,1,5,Match 3,108272,30.0
3092,2025-08-09,1,6,Match 2,1045470,0.0
3093,2025-08-13,1,1,Match 6,0,2000000.0
3093,2025-08-13,1,2,Match 5 plus Bonus,0,1000000.0
3093,2025-08-13,1,3,Match 5,26,1750.0
3093,2025-08-13,1,4,Match 4,1832,140.0
3093,2025-08-13,1,5,Match 3,47286,30.0
3093,2025-08-13,1,6,Match 2,511981,0.0
3094,2025-08-16,1,1,Match 6,0,3899678.0
3094,2025-08-16,1,2,Match 5 plus Bonus,1,1000000.0
3094,2025-08-16,1,3,Match 5,94,1750.0
3094,2025-08-16,1,4,Match 4,5530,140.0
3094,2025-08-16,1,5,Match 3,125180,30.0
3094,2025-08-16,1,6,Match 2,1089854,0.0
3095,2025-08-20,1,1,Match 6,0,5208913.0
3095,2025-08-20,1,2,Match 5 plus Bonus,6,1000000.0
3095,2025-08-20,1,3,Match 5,45,1750.0
3095,2025-08-20,1,4,Match 4,2753,140.0
3095,2025-08-20,1,5,Match 3,70992,30.0
3095,2025-08-20,1,6,Match 2,690001,0.0
3096,2025-08-23,1,1,Match 6,0,7265037.0
3096,2025-08-23,1,2,Match 5 plus Bonus,2,1000000.0
3096,2025-08-23,1,3,Match 5,54,1750.0
3096,2025-08-23,1,4,Match 4,3411,140.0
3096,2025-08-23,1,5,Match 3,84976,30.0
3096,2025-08-23,1,6,Match 2,907148,0.0
3097,2025-08-27,1,1,Match 6,1,8655122.0
3097,2025-08-27,1,2,Match 5 plus Bonus,0,1000000.0
3097,2025-08-27,1,3,Match 5,41,1750.0
3097,2025-08-27,1,4,Match 4,3551,140.0
3097,2025-08-27,1,5,Match 3,65439,30.0
3097,2025-08-27,1,6,Match 2,635497,0.0
3098,2025-08-30,1,1,Match 6,0,3800000.0
3098,2025-08-30,1,2,Match 5 plus Bonus,3,1000000.0
3098,2025-08-30,1,3,Match 5,70,1750.0
3098,2025-08-30,1,4,Match 4,4829,140.0
3098,2025-08-30,1,5,Match 3,111277,30.0
3098,2025-08-30,1,6,Match 2,1013320,0.0
3099,2025-09-03,1,1,Match 6,0,5063522.0
3099,2025-09-03,1,2,Match 5 plus Bonus,3,1000000.0
3099,2025-09-03,1,3,Match 5,43,1750.0
3099,2025-09-03,1,4,Match 4,3922,140.0
3099,2025-09-03,1,5,Match 3,80450,30.0
3099,2025-09-03,1,6,Match 2,697916,0.0
3100,2025-09-06,1,1,Match 6,0,7082906.0
3100,2025-09-06,1,2,Match 5 plus Bonus,1,1000000.0
3100,2025-09-06,1,3,Match 5,48,1750.0
3100,2025-09-06,1,4,Match 4,3653,140.0
3100,2025-09-06,1,5,Match 3,88297,30.0
3100,2025-09-06,1,6,Match 2,901348,0.0
3101,2025-09-10,1,1,Match 6,0,8430747.0
3101,2025-09-10,1,2,Match 5 plus Bonus,1,1000000.0
3101,2025-09-10,1,3,Match 5,125,1750.0
3101,2025-09-10,1,4,Match 4,5936,140.0
3101,2025-09-10,1,5,Match 3,100966,30.0
3101,2025-09-10,1,6,Match 2,787640,0.0
3102,2025-09-13,1,1,Match 6,0,15000000.0
3102,2025-09-13,1,2,Match 5 plus Bonus,1,10000001249806.0
3102,2025-09-13,1,3,Match 5,48,175010423.0
3102,2025-09-13,1,4,Match 4,5254,140250.0
3102,2025-09-13,1,5,Match 3,128276,3085.0
3102,2025-09-13,1,6,Match 2,1334625,5.0
3103,2025-09-17,1,1,Match 6,4,1000000.0
3103,2025-09-17,1,2,Match 5 plus Bonus,5,1000000.0
3103,2025-09-17,1,3,Match 5,131,1750.0
3103,2025-09-17,1,4,Match 4,6729,140.0
3103,2025-09-17,1,5,Match 3,107724,30.0
3103,2025-09-17,1,6,Match 2,787394,0.0
3104,2025-09-20,1,1,Match 6,0,3800000.0
3104,2025-09-20,1,2,Match 5 plus Bonus,1,1000000.0
3104,2025-09-20,1,3,Match 5,38,1750.0
3104,2025-09-20,1,4,Match 4,2950,140.0
3104,2025-09-20,1,5,Match 3,77228,30.0
3104,2025-09-20,1,6,Match 2,837316,0.0
3105,2025-09-24,1,1,Match 6,0,5029330.0
3105,2025-09-24,1,2,Match 5 plus Bonus,0,1000000.0
3105,2025-09-24,1,3,Match 5,61,1750.0
3105,2025-09-24,1,4,Match 4,3961,140.0
3105,2025-09-24,1,5,Match 3,82388,30.0
3105,2025-09-24,1,6,Match 2,692884,0.0
3106,2025-09-27,1,1,Match 6,0,7075979.0
3106,2025-09-27,1,2,Match 5 plus Bonus,3,1000000.0
3106,2025-09-27,1,3,Match 5,66,1750.0
3106,2025-09-27,1,4,Match 4,4950,140.0
3106,2025-09-27,1,5,Match 3,115129,30.0
3106,2025-09-27,1,6,Match 2,1069136,0.0
3107,2025-10-01,1,1,Match 6,0,8458823.0
3107,2025-10-01,1,2,Match 5 plus Bonus,0,1000000.0
3107,2025-10-01,1,3,Match 5,37,1750.0
3107,2025-10-01,1,4,Match 4,2227,140.0
3107,2025-10-01,1,5,Match 3,56062,30.0
3107,2025-10-01,1,6,Match 2,593114,0.0
3108,2025-10-04,1,1,Match 6,1,10633323.0
3108,2025-10-04,1,2,Match 5 plus Bonus,0,1000000.0
3108,2025-10-04,1,3,Match 5,78,1750.0
3108,2025-10-04,1,4,Match 4,5030,140.0
3108,2025-10-04,1,5,Match 3,122779,30.0
3108,2025-10-04,1,6,Match 2,1149274,0.0
3109,2025-10-08,1,1,Match 6,1,2000000.0
3109,2025-10-08,1,2,Match 5 plus Bonus,0,1000000.0
3109,2025-10-08,1,3,Match 5,28,1750.0
3109,2025-10-08,1,4,Match 4,1899,140.0
3109,2025-10-08,1,5,Match 3,47421,30.0
3109,2025-10-08,1,6,Match 2,510004,0.0
3110,2025-10-11,1,1,Match 6,0,3800000.0
3110,2025-10-11,1,2,Match 5 plus Bonus,0,1000000.0
3110,2025-10-11,1,3,Match 5,52,1750.0
3110,2025-10-11,1,4,Match 4,3745,140.0
3110,2025-10-11,1,5,Match 3,95663,30.0
3110,2025-10-11,1,6,Match 2,940606,0.0
3111,2025-10-15,1,1,Match 6,0,5057815.0
3111,2025-10-15,1,2,Match 5 plus Bonus,0,1000000.0
3111,2025-10-15,1,3,Match 5,36,1750.0
3111,2025-10-15,1,4,Match 4,2049,140.0
3111,2025-10-15,1,5,Match 3,50836,30.0
3111,2025-10-15,1,6,Match 2,521770,0.0
3112,2025-10-18,1,1,Match 6,0,7053955.0
3112,2025-10-18,1,2,Match 5 plus Bonus,0,1000000.0
3112,2025-10-18,1,3,Match 5,40,1750.0
3112,2025-10-18,1,4,Match 4,2837,140.0
3112,2025-10-18,1,5,Match 3,70310,30.0
3112,2025-10-18,1,6,Match 2,718597,0.0
3113,2025-10-22,1,1,Match 6,0,8360535.0
3113,2025-10-22,1,2,Match 5 plus Bonus,0,1000000.0
3113,2025-10-22,1,3,Match 5,50,1750.0
3113,2025-10-22,1,4,Match 4,2673,140.0
3113,2025-10-22,1,5,Match 3,66661,30.0
3113,2025-10-22,1,6,Match 2,664120,0.0
3114,2025-10-25,1,1,Match 6,0,10513580.0
3114,2025-10-25,1,2,Match 5 plus Bonus,1,1000000.0
3114,2025-10-25,1,3,Match 5,82,1750.0
3114,2025-10-25,1,4,Match 4,4558,140.0
3114,2025-10-25,1,5,Match 3,114337,30.0
3114,2025-10-25,1,6,Match 2,1112050,0.0
3115,2025-10-29,1,1,Match 6,0,12423596.0
3115,2025-10-29,1,2,Match 5 plus Bonus,0,10000001000000.0
3115,2025-10-29,1,3,Match 5,53,17509351.0
3115,2025-10-29,1,4,Match 4,3701,140290.0
3115,2025-10-29,1,5,Match 3,93013,30102.0
3115,2025-10-29,1,6,Match 2,935178,5.0
3116,2025-11-01,1,1,Match 6,0,3800000.0
3116,2025-11-01,1,2,Match 5 plus Bonus,2,1000000.0
3116,2025-11-01,1,3,Match 5,53,1750.0
3116,2025-11-01,1,4,Match 4,3250,140.0
3116,2025-11-01,1,5,Match 3,86653,30.0
3116,2025-11-01,1,6,Match 2,923239,0.0
3117,2025-11-05,1,1,Match 6,0,5088088.0
3117,2025-11-05,1,2,Match 5 plus Bonus,0,1000000.0
3117,2025-11-05,1,3,Match 5,28,1750.0
3117,2025-11-05,1,4,Match 4,2204,140.0
3117,2025-11-05,1,5,Match 3,57149,30.0
3117,2025-11-05,1,6,Match 2,594719,0.0
3118,2025-11-08,1,1,Match 6,0,7154196.0
3118,2025-11-08,1,2,Match 5 plus Bonus,2,1000000.0
3118,2025-11-08,1,3,Match 5,53,1750.0
3118,2025-11-08,1,4,Match 4,4074,140.0
3118,2025-11-08,1,5,Match 3,96817,30.0
3118,2025-11-08,1,6,Match 2,1029860,0.0
3119,2025-11-12,1,1,Match 6,0,8527555.0
3119,2025-11-12,1,2,Match 5 plus Bonus,1,1000000.0
3119,2025-11-12,1,3,Match 5,52,1750.0
3119,2025-11-12,1,4,Match 4,2404,140.0
3119,2025-11-12,1,5,Match 3,59417,30.0
3119,2025-11-12,1,6,Match 2,621700,0.0
3120,2025-11-15,1,1,Match 6,1,15000000.0
3120,2025-11-15,1,2,Match 5 plus Bonus,0,1000000.0
3120,2025-11-15,1,3,Match 5,130,1750.0
3120,2025-11-15,1,4,Match 4,8843,140.0
3120,2025-11-15,1,5,Match 3,190681,30.0
3120,2025-11-15,1,6,Match 2,1691722,0.0
3121,2025-11-19,1,1,Match 6,0,2000000.0
3121,2025-11-19,1,2,Match 5 plus Bonus,1,1000000.0
3121,2025-11-19,1,3,Match 5,28,1750.0
3121,2025-11-19,1,4,Match 4,1841,140.0
3121,2025-11-19,1,5,Match 3,44397,30.0
3121,2025-11-19,1,6,Match 2,479969,0.0
3122,2025-11-22,1,1,Match 6,0,3925712.0
3122,2025-11-22,1,2,Match 5 plus Bonus,3,1000000.0
3122,2025-11-22,1,3,Match 5,39,1750.0
3122,2025-11-22,1,4,Match 4,3689,140.0
3122,2025-11-22,1,5,Match 3,97714,30.0
3122,2025-11-22,1,6,Match 2,988167,0.0
3123,2025-11-26,1,1,Match 6,0,5191223.0
3123,2025-11-26,1,2,Match 5 plus Bonus,1,1000000.0
3123,2025-11-26,1,3,Match 5,24,1750.0
3123,2025-11-26,1,4,Match 4,1708,140.0
3123,2025-11-26,1,5,Match 3,44320,30.0
3123,2025-11-26,1,6,Match 2,481920,0.0
3124,2025-11-29,1,1,Match 6,0,7253446.0
3124,2025-11-29,1,2,Match 5 plus Bonus,1,1000000.0
3124,2025-11-29,1,3,Match 5,105,1750.0
3124,2025-11-29,1,4,Match 4,7221,140.0
3124,2025-11-29,1,5,Match 3,146730,30.0
3124,2025-11-29,1,6,Match 2,1214199,0.0
3125,2025-12-03,1,1,Match 6,1,8667563.0
3125,2025-12-03,1,2,Match 5 plus Bonus,0,1000000.0
3125,2025-12-03,1,3,Match 5,28,1750.0
3125,2025-12-03,1,4,Match 4,2400,140.0
3125,2025-12-03,1,5,Match 3,62501,30.0
3125,2025-12-03,1,6,Match 2,651835,0.0
3126,2025-12-06,1,1,Match 6,2,1900000.0
3126,2025-12-06,1,2,Match 5 plus Bonus,1,1000000.0
3126,2025-12-06,1,3,Match 5,161,1750.0
3126,2025-12-06,1,4,Match 4,8552,140.0
3126,2025-12-06,1,5,Match 3,161678,30.0
3126,2025-12-06,1,6,Match 2,1247558,0.0
3127,2025-12-10,1,1,Match 6,0,2000000.0
3127,2025-12-10,1,2,Match 5 plus Bonus,1,1000000.0
3127,2025-12-10,1,3,Match 5,55,1750.0
3127,2025-12-10,1,4,Match 4,3374,140.0
3127,2025-12-10,1,5,Match 3,72636,30.0
3127,2025-12-10,1,6,Match 2,657877,0.0
3128,2025-12-13,1,1,Match 6,0,3926423.0
3128,2025-12-13,1,2,Match 5 plus Bonus,0,1000000.0
3128,2025-12-13,1,3,Match 5,40,1750.0
3128,2025-12-13,1,4,Match 4,2926,140.0
3128,2025-12-13,1,5,Match 3,76457,30.0
3128,2025-12-13,1,6,Match 2,815262,0.0
3129,2025-12-17,1,1,Match 6,0,5199766.0
3129,2025-12-17,1,2,Match 5 plus Bonus,1,1000000.0
3129,2025-12-17,1,3,Match 5,24,1750.0
3129,2025-12-17,1,4,Match 4,1693,140.0
3129,2025-12-17,1,5,Match 3,42511,30.0
3129,2025-12-17,1,6,Match 2,457646,0.0
3130,2025-12-20,1,1,Match 6,0,7291827.0
3130,2025-12-20,1,2,Match 5 plus Bonus,0,1000000.0
3130,2025-12-20,1,3,Match 5,64,1750.0
3130,2025-12-20,1,4,Match 4,4262,140.0
3130,2025-12-20,1,5,Match 3,102449,30.0
3130,2025-12-20,1,6,Match 2,1014114,0.0
3131,2025-12-24,1,1,Match 6,0,15000000.0
3131,2025-12-24,1,2,Match 5 plus Bonus,3,10000001063399.0
3131,2025-12-24,1,3,Match 5,119,17504413.0
3131,2025-12-24,1,4,Match 4,7807,140196.0
3131,2025-12-24,1,5,Match 3,181679,3059.0
3131,2025-12-24,1,6,Match 2,1732016,5.0
3132,2025-12-27,1,1,Match 6,0,3800000.0
3132,2025-12-27,1,2,Match 5 plus Bonus,0,1000000.0
3132,2025-12-27,1,3,Match 5,31,1750.0
3132,2025-12-27,1,4,Match 4,2979,140.0
3132,2025-12-27,1,5,Match 3,74466,30.0
3132,2025-12-27,1,6,Match 2,777989,0.0
3133,2025-12-31,1,1,Match 6,0,5567982.0
3133,2025-12-31,1,2,Match 5 plus Bonus,2,1000000.0
3133,2025-12-31,1,3,Match 5,60,1750.0
3133,2025-12-31,1,4,Match 4,4736,140.0
3133,2025-12-31,1,5,Match 3,104952,30.0
3133,2025-12-31,1,6,Match 2,950922,0.0
3134,2026-01-03,1,1,Match 6,0,7655751.0
3134,2026-01-03,1,2,Match 5 plus Bonus,2,1000000.0
3134,2026-01-03,1,3,Match 5,55,1750.0
3134,2026-01-03,1,4,Match 4,4329,140.0
3134,2026-01-03,1,5,Match 3,101806,30.0
3134,2026-01-03,1,6,Match 2,986031,0.0
3135,2026-01-07,1,1,Match 6,0,9056239.0
3135,2026-01-07,1,2,Match 5 plus Bonus,1,1000000.0
3135,2026-01-07,1,3,Match 5,66,1750.0
3135,2026-01-07,1,4,Match 4,3571,140.0
3135,2026-01-07,1,5,Match 3,80629,30.0
